McKenzie, Schulist and Fay;1469.80;2;3;6.80
Schuppe - Koch;2342.91;2;2;4.41
Ondricka - Kuhn;684.58;4;2;9.05
Legros - Bernier;820.92;1;5;3.13
Kassulke - Abbott;1603.21;2;3;7.33
Jenkins, Turner and Ruecker;2410.54;2;4;9.19
Bode Inc;1581.64;3;4;7.64
Feest, Metz and Weber;1674.08;1;3;4.72
Emard LLC;700.63;3;4;8.68
Hermiston, Medhurst and Price;2290.56;3;3;7.70
Gerlach, King and Lubowitz;892.68;3;4;7.80
Prosacco - Weimann;643.35;3;4;7.82
Labadie, Schneider and Brakus;1565.97;1;2;2.54
Pfannerstill, Purdy and Strosin;538.57;2;2;1.41
Greenholt, Waters and McGlynn;2308.47;3;3;7.55
Wolf LLC;2475.74;3;3;6.84
Morissette, Barrows and Towne;1659.17;3;3;6.48
Zieme and Sons;758.75;3;5;8.71
Swift, Feil and Bauch;2124.07;4;3;9.30
Nicolas, Little and Adams;2201.33;2;3;9.52
Runolfsdottir LLC;1764.16;2;4;3.78
Smith, Nitzsche and McLaughlin;1137.94;2;5;9.25
Wunsch - Quitzon;1198.32;3;4;2.73
Kihn - Becker;1874.41;2;3;1.48
Rutherford - Gusikowski;1834.43;2;3;9.70
Marks Group;2051.69;1;4;5.98
Ferry, Oberbrunner and Murphy;1324.39;2;4;7.39
Legros, Rippin and Koelpin;856.73;3;3;4.93
Mueller - Cartwright;1173.35;1;2;7.69
Greenfelder and Sons;2191.61;4;2;4.48
Beer and Sons;1541.11;2;3;3.52
Herman LLC;2150.74;2;5;1.49
Daugherty Group;901.85;3;3;3.19
Cummings, Kassulke and Beer;1336.35;1;4;4.46
Rowe Inc;2266.72;1;5;7.65
Metz, Hane and Dach;1845.01;3;4;6.79
Schaden - Pfeffer;1904.40;4;4;6.40
Bayer Inc;554.16;1;5;9.36
Friesen, Grimes and Ledner;2248.90;1;4;1.15
Schroeder - Bednar;1309.21;3;5;8.66
Christiansen, Willms and Block;1348.62;2;3;7.05
Watsica Group;1131.24;3;2;7.33
Bauch Inc;689.69;2;5;9.25
Vandervort, Roob and Mills;685.24;4;3;4.82
Metz Inc;1491.28;3;3;1.43
Kreiger - Thompson;1371.12;2;2;4.72
Schoen Group;1602.36;3;2;6.75
McDermott, Williamson and Gleichner;623.16;1;4;7.43
Gorczany - Treutel;743.38;3;4;5.46
Dickinson and Sons;1668.13;3;3;7.38
Schulist - Mueller;1489.38;3;5;7.18
O\Connell Group;1698.17;3;3;3.19
Brekke, Schaefer and Grant;1712.71;2;5;8.01
Ortiz and Sons;1958.78;4;2;1.86
Cassin, Heathcote and Sawayn;696.60;1;3;9.89
Christiansen, Schmitt and Klocko;706.30;4;3;9.19
Lind LLC;2185.19;4;5;5.24
Nienow Inc;2261.68;3;3;6.85
Beahan, Labadie and Torp;2312.03;3;2;9.19
Hirthe Inc;2364.87;3;4;5.27
Schinner - Roob;928.01;2;3;7.07
O\Conner, Keebler and Fahey;1971.17;2;4;3.41
Will - Schmeler;2362.35;2;2;4.94
King - Wintheiser;561.08;4;3;1.98
Aufderhar, Lockman and Krajcik;611.89;3;4;9.32
Hand LLC;1456.51;4;4;5.27
Turner LLC;920.18;3;4;7.28
Aufderhar, Labadie and Feil;2029.10;1;4;7.72
Hartmann Inc;1161.32;3;2;9.59
Barrows Inc;862.00;2;5;4.56
Moore and Sons;1498.73;2;2;5.40
Kunze - Wunsch;2077.51;4;3;7.12
Grimes Inc;1010.01;4;2;1.91
West, Bahringer and Marks;556.22;3;4;7.16
Jerde and Sons;1741.56;1;4;7.12
Hegmann, Heller and Veum;900.76;2;2;6.61
Stroman Inc;2033.60;3;4;6.42
Boehm - Deckow;1811.06;4;3;8.53
Hodkiewicz and Sons;2192.86;2;3;2.19
Predovic, Bogisich and Hammes;1317.61;3;4;9.56
Swift Inc;1991.99;3;4;6.87
Beer - Feeney;940.33;1;2;7.20
Collins - Nikolaus;1044.43;2;3;6.35
Weimann - Treutel;967.81;4;4;6.12
Mante, Howell and White;1397.71;3;2;3.12
Kunde LLC;637.70;3;3;6.66
Wisoky, Greenfelder and Homenick;1448.48;2;5;1.11
Jacobson - Boyle;1625.68;3;4;4.69
Lockman - Murray;953.41;1;2;1.94
Stracke and Sons;825.94;2;5;7.70
Douglas Group;2190.95;3;4;2.12
Lynch - Hettinger;841.68;3;3;7.52
Gorczany, Johnson and Keeling;1889.97;4;5;1.18
Ankunding, Hilll and O\Conner;539.64;2;3;6.37
Keebler, Schuppe and Labadie;560.32;3;3;2.70
Streich, Hartmann and Gibson;599.68;4;4;8.40
Yost, Wolff and Rippin;663.90;2;5;8.54
Batz - Pfeffer;1878.71;2;5;7.12
Boehm - Klein;1597.47;4;4;7.98
Sawayn Inc;719.93;4;3;6.55
Schuster, Gislason and Harber;773.94;2;3;2.21
Keebler Group;1768.76;2;4;4.66
Metz LLC;1886.06;4;5;2.83
Lesch, Stokes and Runte;1054.76;3;4;6.50
Stracke Group;640.40;2;4;5.47
McClure - Cummings;805.10;2;2;8.73
Morar, Ruecker and Mertz;1378.80;3;5;1.41
Walter, MacGyver and Gutkowski;885.49;3;3;4.02
Reichert Inc;1498.74;1;4;9.07
Carter, Lueilwitz and Robel;2420.72;3;3;1.94
Bruen - Sipes;1803.33;1;5;5.38
Beatty - Johnston;880.72;4;4;7.81
Kautzer Group;2473.45;4;3;2.54
Doyle - Kihn;1062.97;3;3;1.78
Jast, Emard and Schiller;1914.80;3;3;1.77
Casper, Kilback and Donnelly;710.79;1;4;3.73
Roberts, Hegmann and Stracke;1062.75;1;4;9.98
Jast - Haley;1351.47;3;3;4.53
Schneider LLC;2385.97;1;3;7.86
Moen Inc;813.85;3;4;8.02
Greenholt, O\Kon and Kassulke;751.14;3;3;7.89
Feest - Bayer;782.55;3;3;4.56
Wiegand - Lindgren;1972.15;3;3;4.74
Altenwerth - Nitzsche;1713.94;2;2;3.36
Nitzsche - Nikolaus;1273.42;1;3;5.97
Watsica, Haag and Beatty;2463.85;2;3;3.31
Littel and Sons;1464.43;4;3;5.66
Renner Inc;574.71;2;3;4.83
Schumm - Macejkovic;1027.13;2;4;6.56
Brakus - Heller;2420.49;2;3;9.09
Spencer, Mosciski and Kreiger;1016.83;2;2;3.43
Predovic and Sons;2033.21;3;3;1.72
Wunsch, Gusikowski and Mosciski;859.69;2;4;6.10
Legros, Ullrich and Harber;2156.10;4;3;2.68
Larson and Sons;1881.16;3;3;3.60
Treutel - Jacobson;787.66;4;3;8.35
Sporer, Bogan and Berge;1996.23;3;3;3.97
Watsica LLC;1306.10;2;3;4.65
Hackett LLC;2370.99;2;3;7.60
Dibbert - Weimann;1326.25;2;3;5.84
Kshlerin, Schumm and Corwin;1892.03;4;4;7.00
Rowe - Krajcik;503.70;4;4;3.55
Doyle, Howe and King;1936.60;2;4;5.77
Kreiger - Sipes;722.21;2;3;4.44
Mertz and Sons;1050.82;1;5;1.86
Kutch, Thompson and Labadie;1642.24;4;3;8.18
Anderson LLC;2253.78;3;3;9.97
Pollich - Anderson;672.79;4;2;4.32
Crona, Ondricka and Halvorson;1001.88;2;3;1.03
Nicolas Inc;1189.72;4;4;6.67
O\Connell, Labadie and Vandervort;2308.44;1;3;1.59
Mueller - Nicolas;2129.38;3;3;2.27
Huel and Sons;1226.75;3;5;9.52
Kertzmann, Rippin and Heaney;1889.57;3;3;2.06
Wintheiser - Dibbert;1269.21;1;4;6.75
Watsica, Christiansen and Kuhic;1414.08;2;5;4.28
Tillman - Schulist;740.50;2;3;5.17
Jerde - Greenfelder;881.31;3;4;8.34
Gerhold, Huel and Carroll;609.12;3;4;5.28
Zieme LLC;1357.98;2;4;9.15
Lang and Sons;530.61;2;2;5.15
Kling, Wolff and Zulauf;1318.55;1;4;6.20
Haley LLC;2072.39;3;4;4.72
Sanford - Harris;2296.82;2;5;4.91
Cole, Kutch and Johnson;747.41;4;5;4.14
Harris, Hackett and Schultz;1240.63;3;3;7.92
Veum Group;1723.30;1;3;9.56
Tillman Group;1540.60;2;2;3.72
Kozey - Grant;1910.15;2;5;5.82
Spinka, Feest and Koss;1831.25;1;2;5.73
Gutmann Inc;2241.10;4;3;8.13
Sauer and Sons;1789.07;2;3;5.45
Lesch Inc;903.45;3;3;9.87
Torphy, Cummerata and Haag;1683.38;4;3;9.47
Haley and Sons;1465.58;4;2;6.65
Hane - Fisher;650.65;4;3;8.98
Schultz LLC;2172.76;2;4;10.00
Price, Wolff and Collins;1790.50;3;3;9.91
O\Kon and Sons;1204.48;3;4;6.76
Casper and Sons;1120.10;4;4;6.85
Reilly, Bernhard and Ernser;966.13;2;2;4.07
Ryan, Ryan and Abernathy;921.49;2;4;9.80
Lueilwitz - Koelpin;897.68;3;3;7.28
Crist - Reinger;624.07;2;5;5.05
Witting and Sons;2028.11;1;2;1.42
Pouros - Pacocha;1210.76;2;4;1.72
Roob, Renner and Wisozk;924.08;3;2;3.81
Flatley, Hagenes and Haley;1787.51;2;4;7.67
Wiegand - Luettgen;1542.63;3;4;5.39
Lehner - Hilpert;1136.90;2;3;6.75
Turcotte Group;2300.66;2;4;3.30
Durgan - Medhurst;1849.80;2;3;6.84
Huels Inc;1749.63;2;2;9.35
O\Kon, Borer and Haley;2175.06;1;5;6.47
Gleason Inc;1437.58;1;2;9.68
Brekke Group;713.35;3;2;6.53
Kirlin, Kub and White;1798.46;2;4;2.80
Dicki Group;1758.00;3;5;1.19
Considine Group;691.88;3;3;4.82
Runolfsdottir - Armstrong;737.52;1;3;9.12
Koch - Hoppe;563.52;3;2;8.54
Purdy, Sanford and Kerluke;736.73;1;4;3.58
Quigley, Wilkinson and Collier;1355.24;2;3;4.12
Boehm, Cummerata and Padberg;1725.46;3;2;6.30
Renner - Lockman;1989.69;3;4;2.58
Legros - Roob;966.13;2;3;8.13
Kiehn, Runolfsdottir and Hammes;985.24;4;4;3.68
Mraz - Turner;1311.80;1;5;3.80
Kemmer, Bruen and Heaney;1405.58;2;3;2.95
Gutmann Inc;1545.16;2;2;8.33
Kshlerin, Bergnaum and Stracke;609.64;2;3;1.24
Kuphal and Sons;1688.27;1;3;5.91
Hodkiewicz - Batz;2104.78;3;4;5.57
Nienow - Abernathy;610.82;1;4;3.44
Berge - Kuhic;828.37;3;4;5.05
Hickle and Sons;2314.08;2;5;6.31
Welch - Towne;558.55;4;4;7.43
Rippin LLC;1313.40;3;2;7.99
Kovacek, Walter and Mann;1999.97;3;4;6.79
Bogisich, Smith and Rempel;2487.37;2;2;2.87
Krajcik - Corkery;2224.02;2;4;9.05
Franey - Wyman;1413.67;4;3;2.31
Weimann, Mann and McClure;835.51;3;3;1.57
Wintheiser Group;1241.80;1;3;7.27
Bernier LLC;2056.43;3;3;7.79
Kerluke - Bogisich;1652.58;2;2;8.30
Nicolas, Lemke and Stehr;1582.21;3;4;9.98
Zieme Group;549.35;1;4;2.41
Huels Group;1561.80;3;4;3.91
Grimes - Kuphal;1775.50;4;4;1.13
Huel, Christiansen and Prosacco;1161.11;3;5;6.01
Johnston - Bailey;2222.66;1;3;3.68
Medhurst Inc;2393.33;2;4;2.29
Kilback Inc;2046.64;4;2;9.13
Altenwerth, Beer and Kirlin;1983.19;3;3;1.91
Adams Inc;1919.14;1;3;7.38
Crooks, Abshire and Gorczany;1243.62;2;3;7.02
Murray Group;1512.76;2;4;5.58
Gulgowski - Beahan;1091.37;2;4;4.30
Oberbrunner, Toy and Kiehn;968.64;2;4;3.58
Anderson, Ziemann and Fahey;999.51;3;4;4.24
Hilll - Halvorson;2042.93;3;3;9.76
Thiel - Mayert;2181.81;3;3;9.77
Kling, Bode and Kozey;937.47;3;4;1.65
Hudson, Morar and Cole;2171.52;1;3;7.55
Hyatt and Sons;862.52;2;4;8.48
Rohan and Sons;1723.61;1;5;3.00
O\Reilly - Considine;2226.25;1;3;9.23
Ullrich - Funk;2129.61;3;4;1.09
Deckow - Harvey;794.18;1;5;6.25
Hessel - Greenfelder;1394.21;1;2;7.56
Yundt Inc;1280.18;2;3;7.54
Ryan and Sons;1501.22;2;3;6.11
Senger - Prosacco;1732.01;3;3;8.37
Beahan and Sons;1415.91;1;3;9.36
Kihn - Daugherty;1805.26;2;3;5.42
Medhurst and Sons;755.94;2;4;3.91
Braun LLC;2215.29;4;2;6.83
Stoltenberg, Kautzer and Roberts;1296.97;2;4;6.73
Ward and Sons;875.53;2;2;2.08
Farrell, Ortiz and Bailey;1941.30;4;3;8.03
Bartell, Goodwin and Dibbert;2154.39;2;4;7.72
Brown LLC;2295.79;2;5;8.12
Kilback Group;1386.47;3;3;3.58
Swaniawski and Sons;1267.43;2;2;5.30
Weissnat, Stehr and Casper;1372.25;2;3;6.97
Lemke - Collins;1101.98;3;4;5.24
Leuschke, Ruecker and Denesik;1880.32;3;4;1.95
Zboncak - Roberts;1720.18;1;3;7.62
Bins and Sons;1036.82;2;2;4.51
Spencer, Pollich and Haag;1208.06;2;2;4.86
Stracke, Prohaska and Bode;552.59;2;4;7.61
Spencer LLC;1243.36;3;4;5.88
Schroeder - Dach;1541.90;2;5;1.68
Metz and Sons;558.47;3;2;9.95
Hegmann and Sons;1843.56;1;5;8.70
Kunze Group;2472.67;4;4;9.70
Gottlieb - Pagac;1072.11;2;3;4.75
Pouros - Padberg;1629.20;2;2;4.04
Hilpert, Gibson and Carroll;1927.56;2;3;8.43
Rogahn, Wisozk and Stanton;843.64;1;3;2.65
Bernhard LLC;559.04;4;2;9.50
O\Conner and Sons;1462.65;2;3;1.81
Bergstrom - Braun;1863.21;2;4;1.43
Pagac, Bins and Terry;2494.10;3;4;4.31
Legros Inc;1537.81;3;4;7.47
Pollich, Brown and Lueilwitz;556.79;1;3;4.09
Farrell - Hahn;828.17;1;2;7.21
Sauer, Fritsch and Gibson;2458.06;3;4;3.35
Roberts Group;2059.69;2;3;6.18
Ziemann LLC;2212.82;3;4;6.58
Breitenberg - Kemmer;994.67;2;3;1.33
Wilderman - Predovic;2026.08;4;3;1.85
Mertz, Moen and Schmeler;662.32;2;4;8.36
Roberts - O\Connell;2282.46;2;3;2.43
Gibson, Mitchell and Rohan;985.31;4;4;7.45
Lowe Inc;1946.88;3;2;6.52
Von Inc;1677.89;2;3;5.01
Schroeder Inc;1048.73;2;3;1.08
Mante - Green;1136.77;2;3;7.56
Medhurst - Hilpert;2312.31;4;3;2.92
Schneider and Sons;1105.05;4;3;3.92
Gleichner - Haley;500.22;4;3;1.40
Roberts, Smitham and Leannon;2060.36;4;5;2.38
Watsica and Sons;684.63;2;3;7.02
Hirthe and Sons;1300.27;2;3;8.81
Berge - Marquardt;981.94;2;4;5.65
McLaughlin - Cummerata;675.71;1;3;9.75
Dach Inc;1850.25;4;3;7.61
Predovic, Schmeler and Koss;1579.85;4;4;5.71
Baumbach Group;1482.93;2;3;8.54
Homenick LLC;1255.69;2;3;3.94
Rice - Jacobson;1345.80;1;4;7.68
Balistreri Group;2071.65;4;4;3.08
Emmerich Group;720.45;2;4;9.80
Collier and Sons;2427.67;3;3;4.87
Beatty, Luettgen and Lubowitz;1402.79;3;4;1.25
Schumm, Hauck and Sanford;1394.42;2;2;8.31
Kuhlman - Kemmer;1759.48;2;4;3.39
Balistreri - Goodwin;1234.93;1;3;8.30
O\Hara, Orn and Osinski;1172.06;2;5;4.43
Graham LLC;1473.45;4;2;9.79
Towne Group;1959.63;1;3;8.01
Hammes - Orn;634.00;2;4;4.28
Keeling and Sons;739.88;3;3;2.88
Davis - Kautzer;771.29;2;3;9.70
Cormier - Huel;1596.91;2;4;2.74
Lang LLC;1257.03;3;3;2.63
Pagac and Sons;1312.19;1;3;3.75
Cruickshank - Mills;2422.27;3;3;6.83
Kerluke - Haley;1702.95;4;2;4.76
Champlin, Harvey and Hane;1347.29;3;4;4.32
Hyatt and Sons;1038.91;1;4;8.31
Miller - Klein;2162.74;4;3;6.09
Kerluke - Paucek;1523.65;2;3;1.86
Herman, Runte and Kihn;1052.92;3;4;1.12
Feest and Sons;1831.99;1;4;5.15
Donnelly - Welch;2044.41;2;3;9.70
Gulgowski - Collins;1685.24;2;3;8.78
Kub, Howell and Kessler;1888.24;3;3;1.69
Goodwin and Sons;1197.62;3;3;1.24
Weissnat, Orn and Borer;2154.36;1;3;3.13
Langosh LLC;825.99;2;3;7.58
Lakin - Bernier;1694.34;2;4;3.18
Hegmann - Dickens;1576.78;4;5;5.71
Purdy Inc;2122.31;2;4;8.18
Von - Hirthe;2127.14;1;3;6.23
Cormier - Wyman;1417.49;3;4;5.43
Ward LLC;2484.25;4;5;5.19
Wilkinson, Murphy and Gerlach;2065.60;3;5;4.48
Wilkinson - Hauck;565.48;3;4;9.79
Block LLC;1588.82;2;4;6.44
Adams, Herman and Langworth;1382.27;2;2;3.26
D\Amore - Padberg;2267.21;2;3;2.58
Johnston Group;727.05;3;3;5.58
Spencer, Pouros and McCullough;1284.55;3;4;9.30
Kiehn, Emmerich and Rutherford;1867.05;3;2;3.36
Price - Mante;1473.19;3;3;9.06
Hoeger Inc;1172.90;2;4;4.73
Langworth Inc;2491.49;4;4;6.46
Nikolaus - Kub;1531.39;2;4;2.14
Kuhn - Aufderhar;1259.59;1;4;8.70
Koepp Group;1031.84;1;2;3.59
Brown Group;1134.32;3;5;1.31
Homenick - Windler;655.92;1;3;1.64
Jones, Rau and Price;1194.59;3;4;6.49
Sauer, Tillman and D\Amore;2452.24;2;2;2.89
Upton Group;579.87;2;2;6.30
Borer Inc;2092.77;3;2;7.93
Bartoletti, Bradtke and King;1999.97;3;4;4.92
Huels - Torp;1220.23;2;2;4.88
Satterfield Inc;779.89;3;4;2.56
Kessler - Mills;2246.42;4;3;2.75
Muller, Cruickshank and Lockman;1585.47;1;5;3.30
Erdman - Stehr;1188.13;1;4;6.27
Franecki, Osinski and Jakubowski;1675.81;3;3;1.57
Wisozk, Little and DuBuque;1080.82;3;5;8.45
Stehr - Kihn;1705.32;2;3;1.46
Cruickshank - Nikolaus;1688.76;2;2;5.86
Yost Inc;752.51;3;4;8.24
Dibbert, Keebler and Satterfield;1098.29;3;2;8.35
Christiansen, Harvey and Hettinger;1019.89;3;4;6.32
O\Connell Group;2068.03;2;5;2.40
Hansen LLC;2330.98;1;2;6.52
Kuphal LLC;2406.04;3;2;8.20
Friesen - Gibson;548.67;4;4;5.01
Wolf, Christiansen and Walter;1137.56;4;3;1.16
Koelpin, Rippin and Christiansen;2018.79;1;5;9.18
Stamm Group;2192.00;2;4;5.99
Boehm, Kuhlman and Waelchi;1477.97;4;4;1.41
Morar - Keebler;1937.51;2;4;9.63
Bayer, Glover and Bednar;2369.61;2;4;3.56
Marks - Jacobi;2236.46;3;3;6.36
Tremblay - Douglas;1963.76;1;3;7.15
Rogahn - Marks;843.49;4;2;7.52
Raynor and Sons;1374.40;3;3;4.54
Legros LLC;1961.36;4;3;3.25
Kihn - Weissnat;1955.53;3;3;9.24
Ebert - Schaefer;2177.39;3;2;8.47
Jones, Weissnat and Aufderhar;2430.41;3;3;5.52
Altenwerth, Swift and Hagenes;1055.36;2;3;8.68
Lang, Dickinson and Windler;1855.45;4;3;7.08
Bergnaum - Emard;1497.04;4;2;6.74
Yundt, Fritsch and Marks;2351.47;2;5;9.90
Parker Inc;828.34;2;5;9.42
Mills Inc;1972.32;2;3;6.57
Harris, Leuschke and Wolff;1985.79;4;4;3.81
Lockman - Donnelly;2146.86;3;4;7.47
Osinski, Rodriguez and Pollich;1798.62;2;4;6.28
Torp - Kuvalis;1285.88;2;3;2.33
Fisher - Balistreri;2360.64;2;4;5.87
Koepp Inc;820.37;2;2;9.33
Trantow - Emard;1064.34;2;2;5.67
Feil, Konopelski and Lockman;2489.31;2;5;5.26
Flatley and Sons;1884.33;2;3;2.14
Shanahan - Brown;622.80;3;4;5.97
Weimann, Walter and Grant;2025.80;1;4;7.01
Hartmann - Schulist;1797.34;2;5;1.63
Kuvalis - Kunze;1559.43;3;3;7.63
Hegmann Inc;573.73;2;3;1.51
Ullrich, Harvey and Von;2147.72;1;5;5.50
Hane, Mueller and Kunze;2458.86;3;3;1.79
Bailey, Ebert and Parker;933.24;2;4;8.28
Berge - Schaefer;1068.55;4;3;9.03
Funk, Johnson and Pouros;2290.87;2;4;8.06
Bailey - Kovacek;2487.04;3;4;2.93
Wisoky, Goldner and Kreiger;1200.68;1;3;6.00
Abbott Group;1509.32;1;3;8.29
Witting Group;1611.87;3;3;9.31
Sanford Group;2452.31;2;3;3.08
Botsford - Harvey;1079.78;2;4;8.27
Jacobs, Haley and Reichert;863.00;2;4;6.18
Kuvalis - Greenfelder;897.44;4;5;9.52
Lemke - Zulauf;972.40;3;5;3.04
Stoltenberg - Ankunding;1277.65;3;4;8.13
Connelly - Feeney;692.44;2;2;7.83
Predovic, Mayert and Auer;1750.64;4;2;5.83
Jacobi LLC;2427.94;4;3;5.19
Koepp LLC;1025.78;4;5;1.38
Abbott, Marks and Pacocha;1744.51;1;2;8.17
Gusikowski LLC;900.38;3;3;8.02
Rowe, Hoppe and Koch;1675.22;4;3;8.69
Mayer, Cole and Harris;872.80;1;3;2.47
Bechtelar - Kuhn;1264.35;2;3;7.53
Gutkowski, Corkery and Heaney;679.23;2;5;3.19
Windler Group;2109.87;1;2;4.50
Crist, Pollich and Reilly;1623.75;1;4;5.50
Medhurst, Kessler and Ryan;1195.89;1;3;6.06
Bauch, Champlin and Lueilwitz;1227.28;2;2;2.88
Welch - Considine;1459.59;2;2;1.35
Ferry - Keebler;1164.60;3;2;9.85
Ruecker - Flatley;1783.46;2;4;3.63
Padberg - Kunde;2300.03;1;4;5.97
Gislason, Ebert and Leannon;727.34;3;3;1.91
Bergstrom Group;1164.49;4;4;2.00
Johns Group;2397.75;3;2;4.26
Johnson Inc;1715.35;3;4;6.23
Mayert and Sons;1902.49;4;4;2.81
Strosin and Sons;1228.25;1;3;3.66
Wunsch, Leffler and Schmitt;1343.26;2;4;9.62
Schuppe, Bednar and Adams;624.10;1;4;6.85
Kulas LLC;1836.03;2;3;7.81
Shields LLC;1315.54;2;4;4.51
Funk, Hane and Dach;769.72;4;2;4.76
Bernier Inc;2237.18;3;4;2.47
Schinner, Wehner and Legros;2199.23;2;3;8.58
Bailey, Schamberger and Harris;2306.22;2;3;5.32
Waelchi and Sons;2030.95;1;5;5.65
Nikolaus, Upton and Fritsch;2086.99;3;4;4.95
Beer, Zulauf and Bechtelar;1057.61;4;4;4.80
Zboncak, Tromp and Botsford;667.22;3;3;9.64
Heller, Botsford and Conroy;659.36;1;4;7.30
Funk Inc;2487.58;4;4;9.29
Von - Emmerich;1492.48;3;4;2.18
Zulauf and Sons;1946.16;3;4;2.96
Sipes - Wisozk;1142.54;1;3;5.78
Hills - Medhurst;618.57;1;2;4.60
Rutherford, Goodwin and Watsica;610.36;2;5;6.42
Considine - Boyle;2384.76;2;4;5.12
Olson and Sons;799.73;1;3;3.23
Nader - Brown;774.43;4;5;5.94
Schumm LLC;727.63;1;3;4.49
Bruen - Lind;712.09;4;2;2.14
Sanford, Hodkiewicz and Green;938.89;3;2;5.14
Fahey LLC;1208.46;2;3;6.06
Conroy Inc;2245.93;3;5;7.80
Casper LLC;2010.06;3;3;1.93
Donnelly and Sons;1570.35;2;3;1.30
Oberbrunner, Pollich and Ullrich;1598.00;2;2;6.19
Dicki - Krajcik;1983.66;3;3;2.65
Graham - Hegmann;1906.09;3;3;2.20
Labadie - Boyle;1358.08;3;3;8.15
Osinski Group;1792.72;4;3;8.19
Dicki and Sons;1115.68;2;3;9.40
Kautzer, Ruecker and Corkery;2337.86;4;3;2.09
Greenfelder, Schmitt and Dooley;2323.60;1;3;4.29
Cremin Group;1767.20;4;2;1.76
McDermott - Tillman;2029.05;3;4;9.24
King Group;648.77;1;3;8.47
Powlowski - Auer;1717.93;4;4;9.86
Batz, Little and Bogan;628.44;1;2;6.09
Cummings, Stamm and Deckow;1656.56;2;5;4.96
Breitenberg, Ebert and Goodwin;1931.05;2;3;3.58
Strosin - Swaniawski;2191.01;2;4;5.37
Padberg - Strosin;1623.15;2;5;1.23
Gutkowski - Hills;1826.45;2;3;9.14
Ferry - Fritsch;999.65;4;4;5.06
Koelpin - Streich;762.17;1;2;8.67
Ankunding, Bradtke and Wunsch;1598.16;2;2;7.03
Considine Inc;2224.98;3;4;5.64
Haag Inc;1526.64;1;4;8.93
Fahey LLC;1567.41;4;3;1.37
Mann, Cronin and Collier;1930.25;1;3;7.62
Terry - Goodwin;609.43;3;3;3.28
Kihn Inc;1315.86;3;5;8.07
Ortiz - Hane;1562.67;4;3;5.77
Brown - White;1944.23;3;2;3.04
Prohaska, Welch and Cartwright;923.10;3;4;6.71
Berge - Braun;2168.50;3;3;3.78
Cole - Collins;1211.35;3;3;6.83
Fadel Inc;2160.62;2;4;5.45
O\Connell and Sons;1927.01;2;3;7.29
Hoeger - Block;880.57;2;5;8.19
Muller, Strosin and Welch;573.44;2;4;8.43
Halvorson, Carroll and Spinka;1854.98;1;4;1.19
Terry Inc;1193.02;2;3;6.88
Hansen, Keebler and Stroman;1326.01;2;4;3.88
Jones - Kris;1392.82;2;4;1.10
Considine, Crist and Hermann;1806.89;2;4;8.62
Monahan - Nicolas;2270.11;2;5;3.83
Goodwin, Botsford and Hintz;566.99;4;5;2.18
Zulauf Inc;2348.61;1;4;3.60
Barrows, Keebler and Schumm;2331.33;2;3;5.87
Will - Jacobi;764.60;3;4;5.18
Kuhlman and Sons;1647.41;4;3;5.32
Franey - Cummings;2286.87;3;2;5.11
Fritsch, Cruickshank and Sipes;2147.25;3;4;8.03
O\Keefe Group;2143.35;1;5;1.12
Bogan, Lowe and Hermiston;1422.57;2;4;9.00
Fay, Franecki and Heller;1302.52;3;4;4.99
Labadie - Deckow;1636.85;2;3;7.02
Jones, Funk and Kassulke;608.50;1;3;6.42
O\Reilly Inc;2182.40;1;5;9.58
Stroman LLC;1082.56;1;4;7.07
Rempel, Ullrich and Raynor;1283.28;4;4;4.56
Tromp - Nikolaus;1369.13;3;3;7.13
Schaefer, Jerde and Fahey;1334.53;3;5;8.31
Hauck Group;1211.03;2;3;3.95
Gleichner Group;1407.23;2;2;1.80
Pacocha - Lynch;1147.13;4;4;1.52
Rowe - Fritsch;1063.19;1;3;5.23
Heidenreich - Rosenbaum;921.07;2;4;8.74
Prosacco - Parker;2352.95;2;3;3.66
Kozey - Borer;799.06;1;4;4.49
Hodkiewicz Inc;1832.08;2;3;2.49
Mertz, Boyle and Brakus;1426.77;3;4;8.43
Rolfson LLC;935.33;3;5;4.25
Bernhard Group;2492.55;3;4;6.14
Zboncak Inc;1459.18;3;4;8.20
Kuvalis - Klein;790.91;1;5;9.42
Veum - Wiegand;880.04;3;3;7.58
Schamberger - Gorczany;2485.86;2;4;3.20
Brown Group;1600.17;2;4;5.61
Stoltenberg and Sons;877.61;2;4;6.12
Ledner, Howe and Ward;1536.62;3;2;1.08
Weissnat - Bogisich;1011.34;3;4;6.01
Volkman, Schroeder and Luettgen;2065.87;3;3;1.50
Jakubowski, Spinka and Hessel;931.56;4;4;7.53
Stokes LLC;713.60;2;5;6.92
Crooks - Ullrich;1890.85;2;3;7.38
Fadel - Botsford;1651.67;4;2;1.89
Sanford, Thompson and McCullough;1537.30;4;2;8.59
McGlynn LLC;818.99;3;3;6.14
Champlin, Morar and Bins;1606.91;1;2;5.68
Kuvalis, Jakubowski and Padberg;1165.72;3;4;4.89
Terry - Price;2285.94;3;3;7.08
Medhurst, Effertz and O\Keefe;1651.50;1;2;5.91
Gottlieb - Conroy;2107.99;1;3;1.28
Dickinson, Glover and Willms;1122.33;3;2;9.97
Wolff LLC;1395.18;2;4;7.29
Deckow - Gleason;981.33;1;4;3.97
Nienow, Johnston and Koepp;1240.79;4;2;5.14
Raynor, Roob and Wyman;930.81;2;3;4.66
